id,course_id,english,russian
7434,2,newt,тритон
7435,2,mitt,кулак
7436,2,pot,горшок
7437,2,plus,плюс
7438,2,outboard motor,подвесной мотор
7439,2,czarina,царица
7440,2,counselor,советник
7441,2,equator,экватор
7442,2,doze,дремать
7443,2,brace,~шина, скоба, укреплять~
7444,2,bluefish,голубая рыба
7445,2,clad,одетый
7446,2,civilian,гражданское лицо
7447,2,bawl,вопить
7448,2,alarm,тревога
7449,2,abbey,аббатство
7450,2,accountant,бухгалтер
7451,2,cobweb,паутина
7452,2,bicker,ссориться
7453,2,document,документ
7454,2,erase,стирать
7455,2,plank,толстая доска
7456,2,picnic,пикник
7457,2,microbe,микроб
7458,2,heading,заголовок
7459,2,fragrant,ароматный
7460,2,individually,индивидуально
7461,2,incompetent,некомпетентный
7462,2,leather,кожа
7463,2,jubilant,ликующий
7464,2,traitor,предатель
7465,2,subscription,подписка
7466,2,yacht,яхта
7467,2,soapy,мыльный
7468,2,starry,звездный
7469,2,secrete,укрывать
7470,2,quasar,квазар
7471,2,sadden,печалить
7472,2,shed,навес
7473,2,speechless,безмолвный
7474,2,yogurt,йогурт
7475,2,wad,комок
7476,2,whew,свист
7477,2,thee,тебя
7478,2,itemize,перечисл.по пунктам
7479,2,freighter,грузоотправитель
7480,2,light-year,световой год
7481,2,pigsty,свинарник
7482,2,prejudice,предубеждение
7483,2,overrun,переходить пределы
7484,2,old-fashioned,старомодный
7485,2,offspring,отпрыск
7486,2,enforce,принуждать
7487,2,eleventh,одиннадцатый
7488,2,cream,сливки
7489,2,coil,свертывать кольцом
7490,2,bless,благословлять
7491,2,brine,рассол
7492,2,aging,выдержка
7493,2,algae,водоросли
7494,2,aglow,сверкающий
7495,2,armored,бронированный
7496,2,billboard,доска объявлений
7497,2,collage,коллаж
7498,2,commonplace,банальность
7499,2,computer literacy,компьют.грамотность
7500,2,dolphin,дельфин
7501,2,palace,дворец
7502,2,oxidize,окислять
7503,2,limb,конечность
7504,2,lull,временное затишье
7505,2,majestic,величавый
7506,2,flier,летчик
7507,2,hemp,конопля
7508,2,hallway,коридор
7509,2,hairdo,прическа
7510,2,swirl,~кружиться, водоворот~
7511,2,twitter,щебет
7512,2,volt,вольт
7513,2,solitary,~отшельник, одиночный~
7514,2,slit,разрезать вдоль
7515,2,remainder,остаток
7516,2,relative,родственный
7517,2,ranch,ранчо
7518,2,pronunciation,произношение
7519,2,scorpion,скорпион
7520,2,sink,тонуть
7521,2,snowman,снеговик
7522,2,zinnia,цинния
7523,2,ton,тонна
7524,2,sympathetic,симпатичный
7525,2,grouchy,брюзгливый
7526,2,food processor,кухонный комбайн
7527,2,funnel,воронка
7528,2,honeycomb,соты
7529,2,lining,подкладка
7530,2,minus,минус
7531,2,pantomime,пантомима
7532,2,peony,пион
7533,2,constructive,строительный
7534,2,dandruff,перхоть
7535,2,crossroad,перекресток
7536,2,blond,блондин
7537,2,brownie,домовой
7538,2,banana,банан
7539,2,baron,барон
7540,2,bass drum,большой барабан
7541,2,alpaca,альпака
7542,2,caretaker,сторож
7543,2,caption,заголовок
7544,2,dirigible,дирижабль
7545,2,core,сердцевина
7546,2,fireworks,фейерверк
7547,2,paperback,мягкая обложка
7548,2,parsley,петрушка
7549,2,persuasion,убеждение
7550,2,narcotic,наркотический
7551,2,hopeful,многообещающий
7552,2,laryngitis,ларингит
7553,2,furnish,снабжать
7554,2,heritage,наследство
7555,2,swordfish,меч-рыба
7556,2,superlative,превосходн.степень
7557,2,tart,торт
7558,2,turret,башенка
7559,2,worn-out,изношенный
7560,2,strangle,задыхаться
7561,2,scroll,~свиток, свиваться~
7562,2,rosebud,бутон розы
7563,2,smug,самодовольный
7564,2,westwards,к западу
7565,2,tetanus,столбняк
7566,2,haughty,высокомерный
7567,2,gateway,вход
7568,2,kettledrum,литавра
7569,2,install,устанавливать
7570,2,muster,сбор
7571,2,miser,скупец
7572,2,metropolitan,столичный житель
7573,2,pith,~мякоть, сердцевина~
7574,2,plunder,грабить
7575,2,possible,возможный
7576,2,ostrich,страус
7577,2,fastener,застежка
7578,2,enunciate,~формулировать, произносить~
7579,2,couldn't,не мог
7580,2,datum,данная величина
7581,2,dash,натиск
7582,2,blubber,жир мор.животных
7583,2,bitten,укушенный
7584,2,artillery,артиллерия
7585,2,alas,увы
7586,2,bracelet,браслет
7587,2,clam,клем
7588,2,dazzle,ослеплять
7589,2,deacon,дьякон
7590,2,cuba,Куба
7591,2,eraser,ластик
7592,2,plankton,планктон
7593,2,levy,взимать
7594,2,keystone,краеугольный камень
7595,2,leaves,листы
7596,2,frail,плетеная корзина
7597,2,headland,мыс
7598,2,stutter,~заикание, произносить заикаясь~
7599,2,trample,топтание
7600,2,waver,колыхаться
7601,2,space,~пространство, космос~
7602,2,startle,~тревожить, вспугивать~
7603,2,sixth,шестой
7604,2,quay,причал
7605,2,sheep,овца
7606,2,sect,секта
7607,2,sedan,седан
7608,2,speed,скорость
7609,2,waddle,ходить вразвалку
7610,2,subsequent,последующий
7611,2,frenchman,француз
7612,2,lab,лаборатория
7613,2,jeep,джип
7614,2,incomplete,несовершенный
7615,2,indivisible,неделимый
7616,2,microchip,чип
7617,2,picturesque,живописный
7618,2,preliminary,предварительный
7619,2,ordain,предписывать
7620,2,overshoe,по щиколотку
7621,2,emerald,изумруд
7622,2,duchess,герцогиня
7623,2,dedication,посвящение
7624,2,creamy,сливочный
7625,2,blessing,благословение
7626,2,bicuspid,малый коренной зуб
7627,2,billfold,бумажник
7628,2,brink,край
7629,2,algebra,алгебра
7630,2,agitate,волновать
7631,2,ail,заболевать
7632,2,collapse,обвал
7633,2,coin,монета
7634,2,eclipse,затмение
7635,2,englishwoman,англичанка
7636,2,fife,дудка
7637,2,Oxford,Оксфорд
7638,2,paid,оплачиваемый
7639,2,pigtail,косичка
7640,2,majority,большинство
7641,2,log,бревно
7642,2,flimsy,хрупкий
7643,2,hairy,волосатый
7644,2,swish,свист
7645,2,themselves,себя
7646,2,tying,завязывание
7647,2,whey,сыворотка
7648,2,zigzag,зигзаг
7649,2,slither,соскальзывать
7650,2,solo,соло
7651,2,random,случайный
7652,2,remains,остатки
7653,2,relaxation,релаксация
7654,2,voltage,вольтаж
7655,2,sympathize,симпатизировать
7656,2,halo,ореол
7657,2,gander,~гусак, глупец~
7658,2,honeydew melon,медовая дыня
7659,2,him,~его,  ему~
7660,2,lullaby,колыбельная
7661,2,limerick,лимерик
7662,2,linoleum,линолеум
7663,2,minuteman,ополченец
7664,2,palate,вкус
7665,2,pantry,кладовая
7666,2,commotion,беспокойство
7667,2,consul,консул
7668,2,cumbersome,громоздкий
7669,2,dandy,деньги
7670,2,armory,арсенал
7671,2,bandage,бинт
7672,2,canyon,каньон
7673,2,captive,пленный
7674,2,carfare,стоимость проезда
7675,2,brownout,частичн.затемнение
7676,2,bloodhound,ищейка
7677,2,baroness,баронесса
7678,2,crosswalk,переход
7679,2,dirt,грязь
7680,2,cork,пробка
7681,2,fire extinguisher,огнетушитель
7682,2,papoose,заплечная сумка
7683,2,phonetic,фонетический
7684,2,hopeless,безнадежный
7685,2,fool,~дурак, одурачить~
7686,2,groundhog,сурок лесной
7687,2,thong,плеть
7688,2,tone,тон
7689,2,zone,зона
7690,2,proofread,читать корректуру
7691,2,scot,шотландец
7692,2,snowmobile,аэросани
7693,2,sinus,синус
7694,2,scrub,~кустарник, чистка~
7695,2,strap,~ремень, пристегивать~
7696,2,rosh Hashanah,еврейский Новый год
7697,2,worse,~худший, хуже~
7698,2,turtle,черепаха
7699,2,tartan,клетчатый материал
7700,2,hermit,отшельник
7701,2,furrow,~борозда, пахать~
7702,2,instant,~мгновение, настойчивый~
7703,2,larynx,гортань
7704,2,pertain,подобать
7705,2,possibly,возможно
7706,2,parsnip,пастернак
7707,2,miserable,~плохой, скверный~
7708,2,musty,заплесневелый
7709,2,narrate,повествовать
7710,2,festival,фестиваль
7711,2,detach,отделять
7712,2,dashboard,приборная доска
7713,2,bass viol,виолончель
7714,2,artisan,ремесленник
7715,2,botany,ботаника
7716,2,blueberry,черника
7717,2,brakeman,кондуктор
7718,2,civil,гражданский
7719,2,clasp,~сжатие, сжимать~
7720,2,apathy,апатия
7721,2,diabetes,диабет
7722,2,counsel,советовать
7723,2,equation,уравнение
7724,2,dizzy,головокружение
7725,2,newsstand,газетный киоск
7726,2,mite,~скромная доля, клещ~
7727,2,livelihood,средства к существ.
7728,2,otter,выдра
7729,2,pitiful,~жалкий, жалостливый~
7730,2,plural,множественное число
7731,2,layer,слой
7732,2,kit,комплект
7733,2,haunch,бедро
7734,2,gutter,сточная канава
7735,2,Thursday,четверг
7736,2,tot,~малыш, сумма~
7737,2,wives,жены
7738,2,smuggle,провоз контрабандой
7739,2,sixtieth,шестидесятый
7740,2,shale,глинистый сланец
7741,2,spank,хлопать
7742,2,statue,статуя
7743,2,racial,расовый
7744,2,realm,~область, сфера~
7745,2,suburban,пригородный
7746,2,headway,прогресс
7747,2,gladiolus,гладиолус
7748,2,judo,дзюдо
7749,2,incurable,неизлечимый
7750,2,platoon,взвод
7751,2,padlock,висячий замок
7752,2,measles,корь
7753,2,mucilage,растительный клей
7754,2,doberman pinscher,доберман-пинчер
7755,2,enclosure,вложение
7756,2,endow,одарять
7757,2,fearful,ужасный
7758,2,ambitious,честолюбивый
7759,2,ancestor,предок
7760,2,additive,аддитивный
7761,2,cacao,какао
7762,2,bred,расплодившийся
7763,2,chicano,чикано
7764,2,adenoids,аденоиды
7765,2,alimentary canal,пищеварительн.тракт
7766,2,augment,увеличение
7767,2,athlete,легкоатлет
7768,2,everglade,болот.низменность
7769,2,creek,приток
7770,2,crisis,кризис
7771,2,magical,магический
7772,2,peep,заглядывать
7773,2,presently,вскоре
7774,2,infant,младенец
7775,2,leech,пиявка
7776,2,friar,монах
7777,2,foghorn,сирена
7778,2,gleam,~проблеск, мерцать~
7779,2,treacherous,предательский
7780,2,wretched,жалкий
7781,2,regiment,полк
7782,2,reflection,отражение
7783,2,steamroller,паровой каток
7784,2,sherbet,шербет
7785,2,sideways,боковой
7786,2,spicy,приправл.специями
7787,2,splinter,расщеплять
7788,2,rhinoceros,носорог
7789,2,rum,ром
7790,2,vain,тщетный
7791,2,walnut,орех грецкий
7792,2,temperate,умеренный
7793,2,thickness,толщина
7794,2,helmet,шлем
7795,2,icicle,сосулька
7796,2,philodendron,филодендрон
7797,2,pelican,пеликан
7798,2,mallard,дикая утка
7799,2,mammoth,мамонт
7800,2,demon,демон
7801,2,collie,колли
7802,2,falsehood,фальш
7803,2,askew,криво
7804,2,bankrupt,банкрот
7805,2,allied,союзный
7806,2,bumblebee,шмель
7807,2,bolster,валик
7808,2,cinnamon,коричник
7809,2,chopsticks,палочки для еды
7810,2,appall,ужасать
7811,2,congressman,конгрессмен
7812,2,contaminate,загрязнять
7813,2,denote,обозначать
7814,2,depart,отбывать
7815,2,crowbar,лом лапчатый
7816,2,lunar,лунный
7817,2,monkey,обезьяна
7818,2,penguin,пингвин
7819,2,pious,набожный
7820,2,hoop,обруч
7821,2,impala,антилопа пала
7822,2,igneous,огненный
7823,2,footstep,~шаг, след~
7824,2,generous,~великодушный, щедрый~
7825,2,sundial,солнечные часы
7826,2,toolbox,ящик для инструм.
7827,2,tunnel,туннель
7828,2,rinse,полоскать
7829,2,proportion,пропорция
7830,2,sponge,губка
7831,2,shock,~шок, потрясать~
7832,2,serious,серьезный
7833,2,streetcar,трамвай
7834,2,territory,территория
7835,2,unruly,непокорный
7836,2,garment,предмет одежды
7837,2,fuselage,фюзеляж
7838,2,fore,передняя часть
7839,2,horrible,ужасный
7840,2,instructor,инструктор
7841,2,porcupine,дикобраз
7842,2,pop,~хлопать, популярный~
7843,2,partridge,куропатка
7844,2,northward,северн.направление
7845,2,marionette,марионетка
7846,2,desirable,желательный
7847,2,corporation,корпорация
7848,2,earl,граф
7849,2,afro,афро
7850,2,abscess,нарыв
7851,2,barrier,барьер
7852,2,carol,воспевать
7853,2,bluster,угрожать
7854,2,butterfly,бабочка
7855,2,astonish,~удивлять, изумлять~
7856,2,alter,переделывать
7857,2,feudalism,феодализм
7858,2,countryside,сельская местность
7859,2,cow,корова
7860,2,devil,дьявол
7861,2,determined,решительный
7862,2,nostril,ноздря
7863,2,navel,пупок
7864,2,motorcycle,мотоцикл
7865,2,mission,миссия
7866,2,outgoing,общительный
7867,2,pout,~надувать губы, дуться~
7868,2,integrate,составлять целое
7869,2,latter,более поздний
7870,2,housework,работа по дому
7871,2,vat,чан
7872,2,toucan,тукан
7873,2,southeastern,юго-восточный
7874,2,sisterhood,сестр.отношения
7875,2,ratio,отношение
7876,2,rearrange,перестраивать
7877,2,shamrock,кислица
7878,2,spasm,спазм
7879,2,stave,~клепка, подпорка~
7880,2,transom,фрамуга
7881,2,tablecloth,скатерть
7882,2,glaring,ослепительный
7883,2,healthful,пышащий здоровьем
7884,2,hazy,туманный
7885,2,powder,порошок
7886,2,player,игрок
7887,2,physician,терапевт
7888,2,moan,стон
7889,2,noblewoman,аристократка
7890,2,diagonal,диагональ
7891,2,feat,подвиг
7892,2,embargo,эмбарго
7893,2,ambush,засада
7894,2,anymore,уже не
7895,2,arabian,аравийский
7896,2,arc,дуга
7897,2,brand-new,с иголочки
7898,2,classification,классификация
7899,2,cock,петух
7900,2,breeze,ветерок
7901,2,ale,эль
7902,2,affectionate,нежный
7903,2,encouragement,подбадривание
7904,2,fade,~обесцвечивать, выцветать~
7905,2,everyday,каждодневный
7906,2,necklace,ожерелья
7907,2,lye,щелок
7908,2,phenomenon,феномен
7909,2,preserve,сохранять
7910,2,peddler,разносчик
7911,2,goes,идет
7912,2,infectious,заразный
7913,2,ladle,черпак
7914,2,jackal,шакал
7915,2,treadmill,однообразный труд
7916,2,steel,сталь
7917,2,socket,~углубление, гнездо~
7918,2,sodium,натрий
7919,2,siesta,полуденный отдых
7920,2,recede,отступать
7921,2,reform,реформировать
7922,2,regulation,регулирование
7923,2,salamander,саламандра
7924,2,scientific,научный
7925,2,wail,вопить
7926,2,idiot,идиот
7927,2,hilarious,веселый
7928,2,giggle,~хихиканье, хихикать~
7929,2,friendly,дружеский
7930,2,pelt,швырять
7931,2,pliers,щипцы
7932,2,magnesium,магний
7933,2,critical,критический
7934,2,colon,двоеточие
7935,2,allot,выделять
7936,2,amiss,неправильный
7937,2,awhile,ненадолго
7938,2,baker,пекарь
7939,2,baggy,мешковатый
7940,2,bulge,выпячиваться
7941,2,chicken,цыпленок
7942,2,chorus,петь хором
7943,2,Cambodia,Камбоджа
7944,2,blown,гонимый ветром
7945,2,beneficial,полезный
7946,2,adoption,усыновление
7947,2,comparison,сравнение
7948,2,conjunction,соединение
7949,2,conceited,самодовольный
7950,2,contempt,презрение
7951,2,diocese,епархия
7952,2,dime,монета в 10 центов
7953,2,lynx,рысь
7954,2,monopolize,монополизировать
7955,2,penitentiary,исправительный дом
7956,2,gentle,нежный
7957,2,ignorant,невежественный
7958,2,vanilla,ваниль
7959,2,weld,сваривать
7960,2,timberline,граница леса
7961,2,sunglasses,защитные очки
7962,2,sulphur,сера
7963,2,run-down,уставший
7964,2,rump,крестец
7965,2,prose,проза
7966,2,shortcoming,несовершенство
7967,2,suppose,полагать
7968,2,uproar,беспорядки
7969,2,impeach,обвинять
7970,2,horseback,верхом
7971,2,hooves,копыта
7972,2,garrison,гарнизон
7973,2,frolic,шалость
7974,2,forefinger,указательный палец
7975,2,perceive,осознавать
7976,2,plow,~плуг, пахать~
7977,2,northwestern,северо-западный
7978,2,marking,маркировка
7979,2,dependable,надежный
7980,2,corpuscle,корпускула
7981,2,airfield,аэродром
7982,2,carriage,экипаж
7983,2,bosom,грудь
7984,2,boulder,валун
7985,2,butterscotch,ирис
7986,2,absent-minded,рассеянный
7987,2,altimeter,высотомер
7988,2,astray,заблудившись
7989,2,courteous,вежливый
7990,2,detract,отнимать
7991,2,despise,презирать
7992,2,disorder,беспорядок
7993,2,let's,давайте
7994,2,mutineer,мятежник
7995,2,postwar,послевоенный
7996,2,observation,наблюдение
7997,2,fluffy,пушистый
7998,2,its,свой
7999,2,intensity,интенсивность
8000,2,watchdog,сторожевой пост
8001,2,suspenders,подтяжки
8002,2,rattle,грохотать
8003,2,prune,чернослив
8004,2,quahog,моллюск
8005,2,scarcely,едва
8006,2,reword,менять формулировку
8007,2,smack,~хлопок, удар~
8008,2,southward,направленный на юг
8009,2,toad,жаба
8010,2,inappropriate,неподходящий
8011,2,flatter,льстить
8012,2,graphite,графит
8013,2,peat,торф
8014,2,plywood,фанера
8015,2,novelty,~новинка, новизна~
8016,2,lizard,ящерица
8017,2,drawback,препятствие
8018,2,dyеing,крашение
8019,2,devout,набожный
8020,2,cowboy,ковбой
8021,2,crag,скала
8022,2,anytime,всегда
8023,2,blackbird,черный дрозд
8024,2,character,характер
8025,2,cleanliness,опрятность
8026,2,bobsled,бобслей
8027,2,Buddha,Будда
8028,2,awe,~благоговейный страх, трепет~
8029,2,backgammon,триктрак
8030,2,decimal,десятичный
8031,2,duet,дуэт
8032,2,locomotive,~локомотив, движущий~
8033,2,medley,месиво
8034,2,precipitation,стремительность
8035,2,o'clock,на часах
8036,2,overdose,очень большая доза
8037,2,goblet,бокал
8038,2,fled,убежал
8039,2,focus,фокус
8040,2,hydrogen,водород
8041,2,hyena,гиена
8042,2,undershirt,нижняя рубашка
8043,2,unconscious,без сознания
8044,2,weathercock,флюгер
8045,2,zebra,зебра
8046,2,riches,богатства
8047,2,sabbath,шабаш
8048,2,redcoat,английский солдат
8049,2,schoolhouse,здание школы
8050,2,rheumatic fever,ревматический жар
8051,2,stinger,жало
8052,2,skillful,ловкий
8053,2,whiz,свистеть
8054,2,utensil,утварь
8055,2,tripe,рубец
8056,2,tiger,тигр
8057,2,swedish,шведский
8058,2,suffix,суффикс
8059,2,grim,~жестокий, свирепый~
8060,2,pekingese,пекинский
8061,2,prism,призма
8062,2,maize,маис
8063,2,lifelike,как живой
8064,2,digestion,пищеварение
8065,2,deface,портить
8066,2,belated,задержавшийся
8067,2,bliss,блаженство
8068,2,chisel,стаместка
8069,2,celery,сельдерей
8070,2,canal,канал
8071,2,admiration,восхищение
8072,2,cylinder,цилиндр
8073,2,convenience,удобство
8074,2,consonant,согласный звук
8075,2,condense,конденсировать
8076,2,composer,композитор
8077,2,comical,комичный
8078,2,fang,клык
8079,2,men,люди
8080,2,nymph,нимфа
8081,2,pollen,цветочная пыльца
8082,2,pinto,~пегая лошадь, фасоль~
8083,2,handrail,перила
8084,2,fumble,теребить в руках
8085,2,immeasurable,безмерный
8086,2,jelly,желе
8087,2,kingfisher,зимородок
8088,2,tulip,тюльпан
8089,2,wombat,вомбат
8090,2,silkworm,шелковичный червь
8091,2,something,что-то
8092,2,smock,рабочий халат
8093,2,stopwatch,секундомер
8094,2,sensation,~ощущение, сенсация~
8095,2,rhododendron,рододендрон
8096,2,rupture,прорыв
8097,2,profitable,полезный
8098,2,whomever,кого бы ни
8099,2,windmill,ветряная мельница
8100,2,tender,нежный
8101,2,forth,четвертый
8102,2,glorify,прославлять
8103,2,moo,мычать
8104,2,maple,клен
8105,2,explore,исследовать
8106,2,esophagus,пищевод
8107,2,coop,курятник
8108,2,cursor,курсор
8109,2,barb,~зубец, шип, колючка~
8110,2,atom,атом
8111,2,chronic,хронический
8112,2,bronchial tubes,бронхиолы
8113,2,citizenship,гражданство
8114,2,casual,случайный
8115,2,automobile,автомобиль
8116,2,assumption,предположение
8117,2,anticipation,предчувствие
8118,2,extinct,потухший
8119,2,discontinue,прекращаться
8120,2,distress,~горе, беда, утомление~
8121,2,Massachusetts,Массачусетс
8122,2,merrymaking,веселье
8123,2,musician,музыкант
8124,2,peso,песо
8125,2,perjury,лжесвидетельство
8126,2,parasite,паразит
8127,2,harmonize,гармонировать
8128,2,jerk,~рывок, отдергивать~
8129,2,hostess,хозяйка
8130,2,surgery,хирургия
8131,2,warm-blooded,теплокровный
8132,2,vest,жилет
8133,2,sarcastic,саркастический
8134,2,resound,повторять
8135,2,satisfaction,удовлетворение
8136,2,shudder,~дрожь, содрогаться~
8137,2,sly,хитрый
8138,2,squirm,корчиться
8139,2,witty,остроумный
8140,2,intoxicate,отравлять
8141,2,inwardly,внутри
8142,2,knack,~ловкость, треск~
8143,2,graze,~пасти, задевать~
8144,2,fox,лисица
8145,2,fracture,~перелом, ломать~
8146,2,flyer,летчик
8147,2,gauze,марля
8148,2,patrol,патруль
8149,2,nautical,морской
8150,2,nutrition,питание
8151,2,metal,металл
8152,2,doubtless,несомненно
8153,2,crayfish,речной рак
8154,2,adverb,наречие
8155,2,aha,ага
8156,2,chassis,шасси
8157,2,chunk,ломоть
8158,2,blare,трубить
8159,2,bled,обескровленный
8160,2,clergy,духовенство
8161,2,cobalt,кобальт
8162,2,because,потому что
8163,2,cuddle,крепко прижимать
8164,2,dictator,диктатор
8165,2,mechanical,механический
8166,2,nudge,толчок локтем
8167,2,plaid,плед
8168,2,h-bomb,водородная бомба
8169,2,indigestion,несварение
8170,2,wrath,гнев
8171,2,victorious,победный
8172,2,submerge,~погружаться, затопляться~
8173,2,undying,бессмертный
8174,2,tragedy,трагедия
8175,2,starboard,правый руль
8176,2,snarl,~запутывать, рычать~
8177,2,seam,шов
8178,2,secondary,вспомогательный
8179,2,quart,кварта
8180,2,quiz,опрос
8181,2,she,она
8182,2,slimy,~илистый, слизистый~
8183,2,spectator,~зритель, очевидец~
8184,2,swimmer,пловец
8185,2,teeth,зубы
8186,2,wager,держать пари
8187,2,whelk,прыщ
8188,2,inequality,неравенство
8189,2,guild,гильдия
8190,2,freckle,веснушка
8191,2,preference,предпочтение
8192,2,overjoy,очень радоваться
8193,2,oriental,восточный
8194,2,muffler,кашне
8195,2,lighten,освещать
8196,2,eggplant,баклажан
8197,2,faithful,верный
8198,2,Afghanistan,Афганистан
8199,2,adios,прощайте
8200,2,clinic,клиника
8201,2,brier,шиповник
8202,2,cannon,пушка
8203,2,annoy,~досаждать, раздражать~
8204,2,beloved,любимый
8205,2,armadillo,броненосец(зоол.)
8206,2,finnish,финский
8207,2,enjoyable,приятный
8208,2,dilapidated,полуразрушенный
8209,2,convulsion,колебание
8210,2,constitutional,конституционный
8211,2,cold,холодный
8212,2,compromise,компромисс
8213,2,confetti,конфетти
8214,2,oblong,продолговатый
8215,2,gulp,~глотать, глоток~
8216,2,hammock,гамак
8217,2,kilt,килт
8218,2,lame,хромать
8219,2,waken,пробуждаться
8220,2,velvet,бархат
8221,2,symbolize,символизировать
8222,2,twinkle,мерцание
8223,2,rally,авторалли
8224,2,promotion,содействие
8225,2,stowaway,заяц
8226,2,sinew,сухожилие
8227,2,tinfoil,оловянная фольга
8228,2,superb,великолепный
8229,2,woody,древесный
8230,2,yen,иена
8231,2,lentil,чечевица
8232,2,hinge,петля
8233,2,happy-go-lucky,беспечный
8234,2,groggy,шаткий
8235,2,odor,запах
8236,2,oppress,угнетать
8237,2,panorama,панорама
8238,2,crooked,изогнутый
8239,2,barn,амбар
8240,2,abridge,сокращать
8241,2,capitalism,капитализм
8242,2,brotherhood,братство
8243,2,custom,обычай
8244,2,derby,котелок
8245,2,coral,коралл
8246,2,fireplace,камин
8247,2,elsewhere,в любом друг.месте
8248,2,dish,блюдо
8249,2,parlor,кабинет
8250,2,positive,~уверенный, убежденный~
8251,2,personnel,персонал
8252,2,murky,мрачный
8253,2,misbehave,дурно вести себя
8254,2,hereafter,затем
8255,2,forwards,вперед
8256,2,insert,вставлять
8257,2,lard,топленый свиной жир
8258,2,workbench,верстак
8259,2,wastebasket,корзина для бумаги
8260,2,tarantula,тарантул
8261,2,turnstile,турникет
8262,2,screwdriver,отвертка
8263,2,strainer,натяжное устройство
8264,2,restriction,ограничение
8265,2,severe,~строгий, суровый~
8266,2,slumber,крепко спать
8267,2,tattered,в лохмотьях
8268,2,joystick,ручка управления
8269,2,mower,сено косилка
8270,2,method,метод
8271,2,petunia,петуния
8272,2,pixel,пиксел
8273,2,plumber,водопроводчик
8274,2,optical,оптический
8275,2,Ecuador,Эквадор
8276,2,fatigue,усталость
8277,2,crater,кратер
8278,2,couch,кушетка
8279,2,cutter,резчик
8280,2,buzzard,канюк
8281,2,blank,пустое место
8282,2,cavern,большая пещера
8283,2,battleground,поле боя
8284,2,aqualung,акваланг
8285,2,artery,артерия
8286,2,bacterium,микроб
8287,2,accommodation,помещение
8288,2,code,кодировать
8289,2,caboose,камбуз
8290,2,dice,~нарезать кубиками, игральные кости~
8291,2,placid,безмятежный
8292,2,pickax,киркомотыга
8293,2,macron,макрон
8294,2,module,модуль
8295,2,jeans,джинсы
8296,2,indication,указание
8297,2,hub,центр внимания
8298,2,foam,пена
8299,2,gravitation,тяготение
8300,2,subdue,покорять
8301,2,trader,торговец
8302,2,wrapper,обертка
8303,2,seafaring,мореплавание
8304,2,staple,~скрепка, скреплять~
8305,2,sacred,священный
8306,2,quarantine,карантин
8307,2,spectacle,зрелище
8308,2,seep,просачиваться
8309,2,wheelchair,каталка
8310,2,vegetation,растительность
8311,2,wafer,вафля
8312,2,Tuesday,вторник
8313,2,undoing,уничтожение
8314,2,grizzled,седой
8315,2,foe,враг
8316,2,identity,идентичность
8317,2,legume,боб
8318,2,muffin,горячая булочка
8319,2,prediction,предсказание
8320,2,overhead,над головой
8321,2,pagan,язычник
8322,2,deform,искажать
8323,2,exit,выход
8324,2,dugout,землянка
8325,2,electron,электрон
8326,2,bridle,уздечка
8327,2,bleach,отбеливать
8328,2,clinch,зажим
8329,2,abide,терпеть
8330,2,ammunition,боеприпасы
8331,2,bellybutton,пупок
8332,2,chlorine,хлор
8333,2,deliver,~избавлять, освобождать, произносить~
8334,2,compress,сжимать
8335,2,omit,упускать
8336,2,multiply,умножать
8337,2,kilometer,километр
8338,2,jumbo,огромный
8339,2,gymnastics,гимнастика
8340,2,unkind,недобрый
8341,2,twine,~бечевка, скручивать~
8342,2,summons,вызов
8343,2,suitor,поклонник
8344,2,valve,клапан
8345,2,slide,скользить
8346,2,silverware,изделия из серебра
8347,2,quintuplet,набор 5 предметов
8348,2,pumpkin,тыква
8349,2,projector,прожектор
8350,2,sentry,часовой
8351,2,snore,храпеть
8352,2,stove,кухонная плита
8353,2,wintry,морозный
8354,2,woodwork,деревянные изделия
8355,2,tenth,десятый
8356,2,grocer,бакалейщик
8357,2,floppy,гибкий
8358,2,hindrance,помеха
8359,2,miniature,миниатюра
8360,2,noose,петля
8361,2,pang,внезапн.острая боль
8362,2,conference,конференция
8363,2,constitute,составлять
8364,2,crocus,крокус
8365,2,canine,собачий
8366,2,caper,скакать
8367,2,broom,метла
8368,2,carcass,туша
8369,2,circumstance,~обстоятельство, условие~
8370,2,basis,базис
8371,2,barium,барий
8372,2,custard,заварной крем
8373,2,darn,плевел
8374,2,eastwards,к востоку
8375,2,disgrace,позор
8376,2,firefly,светляк
8377,2,parish,церковный приход
8378,2,nip,~щипок, глоток~
8379,2,mortal,смертный
8380,2,Korea,Корея
8381,2,forty,сорок
8382,2,haphazard,случайность
8383,2,herbivore,травоядное животное
8384,2,turnout,~сбор, забастовка~
8385,2,turkish,турецкий
8386,2,wordy,многословный
8387,2,straggle,отставать
8388,2,sophomore,студент 2-го курса
8389,2,sequoia,секвойя
8390,2,screen,экран
8391,2,response,~ответ, реакция~
8392,2,seventy,семьдесят
8393,2,sluggish,неповоротливый
8394,2,washer,стиральная машина
8395,2,stuffing,набивка
8396,2,gruelling,изнурительный
8397,2,lawsuit,судебный процесс
8398,2,jot,кратко записать
8399,2,javelin,метательное копье
8400,2,insecticide,инсектициды
8401,2,muss,путаница
8402,2,meteorology,метеорология
8403,2,messenger,посыльный
8404,2,octopus,осьминог
8405,2,pistol,пистолет
8406,2,plumage,оперение
8407,2,father-in-law,тесть
